frame_count,timestamp,start_seconds,drone_latitude,drone_longitude,drone_x_m,drone_y_m,rel_alt_m,heading_deg,heading_source,camera_angle_deg,camera_angle_source,ground_distance_m,ground_x_m,ground_y_m,ground_latitude,ground_longitude
5632,2024-06-19 11:18:30.313,187.868,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5633,2024-06-19 11:18:30.347,187.901,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5634,2024-06-19 11:18:30.380,187.935,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5635,2024-06-19 11:18:30.413,187.968,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5636,2024-06-19 11:18:30.446,188.002,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5637,2024-06-19 11:18:30.480,188.035,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5638,2024-06-19 11:18:30.514,188.068,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5639,2024-06-19 11:18:30.547,188.102,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5640,2024-06-19 11:18:30.580,188.135,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5641,2024-06-19 11:18:30.614,188.168,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5642,2024-06-19 11:18:30.647,188.202,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5643,2024-06-19 11:18:30.681,188.235,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5644,2024-06-19 11:18:30.715,188.268,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5645,2024-06-19 11:18:30.747,188.302,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5646,2024-06-19 11:18:30.780,188.335,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5647,2024-06-19 11:18:30.814,188.369,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5648,2024-06-19 11:18:30.847,188.402,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5649,2024-06-19 11:18:30.880,188.435,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5650,2024-06-19 11:18:30.918,188.469,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5651,2024-06-19 11:18:30.947,188.502,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5652,2024-06-19 11:18:30.980,188.535,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5653,2024-06-19 11:18:31.015,188.569,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5654,2024-06-19 11:18:31.047,188.602,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5655,2024-06-19 11:18:31.081,188.635,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5656,2024-06-19 11:18:31.114,188.669,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5657,2024-06-19 11:18:31.151,188.702,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5658,2024-06-19 11:18:31.181,188.736,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5659,2024-06-19 11:18:31.214,188.769,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5660,2024-06-19 11:18:31.247,188.802,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5661,2024-06-19 11:18:31.281,188.836,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5662,2024-06-19 11:18:31.315,188.869,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5663,2024-06-19 11:18:31.347,188.902,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5664,2024-06-19 11:18:31.381,188.936,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5665,2024-06-19 11:18:31.414,188.969,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5666,2024-06-19 11:18:31.447,189.002,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5667,2024-06-19 11:18:31.481,189.036,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5668,2024-06-19 11:18:31.514,189.069,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5669,2024-06-19 11:18:31.551,189.103,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5670,2024-06-19 11:18:31.585,189.136,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5671,2024-06-19 11:18:31.615,189.169,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5672,2024-06-19 11:18:31.651,189.203,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5673,2024-06-19 11:18:31.681,189.236,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5674,2024-06-19 11:18:31.715,189.269,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5675,2024-06-19 11:18:31.748,189.303,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5676,2024-06-19 11:18:31.781,189.336,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5677,2024-06-19 11:18:31.814,189.369,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5678,2024-06-19 11:18:31.848,189.403,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5679,2024-06-19 11:18:31.881,189.436,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5680,2024-06-19 11:18:31.915,189.47,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5681,2024-06-19 11:18:31.948,189.503,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5682,2024-06-19 11:18:31.981,189.536,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5683,2024-06-19 11:18:32.015,189.57,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5684,2024-06-19 11:18:32.048,189.603,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5685,2024-06-19 11:18:32.082,189.636,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5686,2024-06-19 11:18:32.115,189.67,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5687,2024-06-19 11:18:32.148,189.703,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5688,2024-06-19 11:18:32.182,189.736,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5689,2024-06-19 11:18:32.215,189.77,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5690,2024-06-19 11:18:32.248,189.803,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5691,2024-06-19 11:18:32.282,189.837,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5692,2024-06-19 11:18:32.315,189.87,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5693,2024-06-19 11:18:32.348,189.903,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5694,2024-06-19 11:18:32.382,189.937,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5695,2024-06-19 11:18:32.415,189.97,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5696,2024-06-19 11:18:32.448,190.003,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5697,2024-06-19 11:18:32.482,190.037,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5698,2024-06-19 11:18:32.515,190.07,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5699,2024-06-19 11:18:32.548,190.103,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5700,2024-06-19 11:18:32.582,190.137,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5701,2024-06-19 11:18:32.615,190.17,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5702,2024-06-19 11:18:32.648,190.204,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5703,2024-06-19 11:18:32.682,190.237,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5704,2024-06-19 11:18:32.715,190.27,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5705,2024-06-19 11:18:32.749,190.304,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5706,2024-06-19 11:18:32.782,190.337,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
