subtitle_index,start_time,end_time,start_seconds,end_seconds,frame_count,diff_time_ms,timestamp,iso,shutter,fnum,ev,color_md,focal_len,latitude,longitude,rel_alt,abs_alt,ct
14127,"00:07:51,289","00:07:51,323",471.289,471.323,14127,34,2024-06-19 11:09:22.493,200.0,1/5000.0,170.0,0.0,default,240.0,32.105353,35.209906,119.9,804.941,4992.0
14128,"00:07:51,323","00:07:51,356",471.323,471.356,14128,33,2024-06-19 11:09:22.525,200.0,1/5000.0,170.0,0.0,default,240.0,32.105348,35.209898,119.9,804.941,4992.0
14129,"00:07:51,356","00:07:51,389",471.356,471.389,14129,33,2024-06-19 11:09:22.555,200.0,1/5000.0,170.0,0.0,default,240.0,32.105348,35.209898,119.9,804.941,4993.0
14130,"00:07:51,389","00:07:51,423",471.389,471.423,14130,34,2024-06-19 11:09:22.588,200.0,1/5000.0,170.0,0.0,default,240.0,32.105348,35.209898,119.9,804.941,4993.0
14131,"00:07:51,423","00:07:51,456",471.423,471.456,14131,33,2024-06-19 11:09:22.622,200.0,1/5000.0,170.0,0.0,default,240.0,32.105343,35.20989,119.9,804.941,4994.0
14132,"00:07:51,456","00:07:51,489",471.456,471.489,14132,33,2024-06-19 11:09:22.655,200.0,1/5000.0,170.0,0.0,default,240.0,32.105343,35.20989,119.9,804.941,4994.0
14133,"00:07:51,489","00:07:51,523",471.489,471.523,14133,34,2024-06-19 11:09:22.689,200.0,1/5000.0,170.0,0.0,default,240.0,32.105343,35.20989,119.9,804.941,4995.0
14134,"00:07:51,523","00:07:51,556",471.523,471.556,14134,33,2024-06-19 11:09:22.722,200.0,1/5000.0,170.0,0.0,default,240.0,32.105343,35.20989,119.9,804.941,4995.0
14135,"00:07:51,556","00:07:51,589",471.556,471.589,14135,33,2024-06-19 11:09:22.755,200.0,1/5000.0,170.0,0.0,default,240.0,32.105337,35.209881,119.9,804.941,4996.0
14136,"00:07:51,589","00:07:51,623",471.589,471.623,14136,34,2024-06-19 11:09:22.789,200.0,1/5000.0,170.0,0.0,default,240.0,32.105337,35.209881,119.9,804.941,4996.0
14137,"00:07:51,623","00:07:51,656",471.623,471.656,14137,33,2024-06-19 11:09:22.822,200.0,1/5000.0,170.0,0.0,default,240.0,32.105332,35.209873,119.9,804.941,4997.0
14138,"00:07:51,656","00:07:51,690",471.656,471.69,14138,34,2024-06-19 11:09:22.855,200.0,1/5000.0,170.0,0.0,default,240.0,32.105332,35.209873,119.9,804.941,4997.0
14139,"00:07:51,690","00:07:51,723",471.69,471.723,14139,33,2024-06-19 11:09:22.889,200.0,1/5000.0,170.0,0.0,default,240.0,32.105332,35.209873,119.9,804.941,4997.0
14140,"00:07:51,723","00:07:51,756",471.723,471.756,14140,33,2024-06-19 11:09:22.922,200.0,1/5000.0,170.0,0.0,default,240.0,32.105327,35.209864,119.9,804.941,4997.0
14141,"00:07:51,756","00:07:51,790",471.756,471.79,14141,34,2024-06-19 11:09:22.955,200.0,1/5000.0,170.0,0.0,default,240.0,32.105327,35.209864,119.9,804.941,4997.0
14142,"00:07:51,790","00:07:51,823",471.79,471.823,14142,33,2024-06-19 11:09:22.993,200.0,1/5000.0,170.0,0.0,default,240.0,32.105327,35.209864,119.9,804.941,4997.0
14143,"00:07:51,823","00:07:51,856",471.823,471.856,14143,33,2024-06-19 11:09:23.022,200.0,1/5000.0,170.0,0.0,default,240.0,32.105321,35.209856,119.9,804.941,4997.0
14144,"00:07:51,856","00:07:51,890",471.856,471.89,14144,34,2024-06-19 11:09:23.055,200.0,1/5000.0,170.0,0.0,default,240.0,32.105321,35.209856,119.9,804.941,4997.0
14145,"00:07:51,890","00:07:51,923",471.89,471.923,14145,33,2024-06-19 11:09:23.089,200.0,1/5000.0,170.0,0.0,default,240.0,32.105321,35.209856,119.9,804.941,4997.0
14146,"00:07:51,923","00:07:51,956",471.923,471.956,14146,33,2024-06-19 11:09:23.122,200.0,1/5000.0,170.0,0.0,default,240.0,32.105321,35.209856,119.9,804.941,4997.0
14147,"00:07:51,956","00:07:51,990",471.956,471.99,14147,34,2024-06-19 11:09:23.155,200.0,1/5000.0,170.0,0.0,default,240.0,32.105316,35.209847,119.9,804.941,4997.0
14148,"00:07:51,990","00:07:52,023",471.99,472.023,14148,33,2024-06-19 11:09:23.189,200.0,1/5000.0,170.0,0.0,default,240.0,32.105316,35.209847,119.9,804.941,4997.0
14149,"00:07:52,023","00:07:52,057",472.023,472.057,14149,34,2024-06-19 11:09:23.222,200.0,1/5000.0,170.0,0.0,default,240.0,32.105311,35.209839,120.0,805.041,4996.0
14150,"00:07:52,057","00:07:52,090",472.057,472.09,14150,33,2024-06-19 11:09:23.255,200.0,1/5000.0,170.0,0.0,default,240.0,32.105311,35.209839,120.0,805.041,4996.0
14151,"00:07:52,090","00:07:52,123",472.09,472.123,14151,33,2024-06-19 11:09:23.289,200.0,1/5000.0,170.0,0.0,default,240.0,32.105311,35.209839,120.0,805.041,4996.0
14152,"00:07:52,123","00:07:52,157",472.123,472.157,14152,34,2024-06-19 11:09:23.322,200.0,1/5000.0,170.0,0.0,default,240.0,32.105311,35.209839,120.0,805.041,4996.0
14153,"00:07:52,157","00:07:52,190",472.157,472.19,14153,33,2024-06-19 11:09:23.355,200.0,1/5000.0,170.0,0.0,default,240.0,32.105306,35.209831,119.9,804.941,4997.0
14154,"00:07:52,190","00:07:52,223",472.19,472.223,14154,33,2024-06-19 11:09:23.390,200.0,1/5000.0,170.0,0.0,default,240.0,32.105306,35.209831,119.9,804.941,4997.0
14155,"00:07:52,223","00:07:52,257",472.223,472.257,14155,34,2024-06-19 11:09:23.422,200.0,1/5000.0,170.0,0.0,default,240.0,32.1053,35.209822,119.9,804.941,4997.0
14156,"00:07:52,257","00:07:52,290",472.257,472.29,14156,33,2024-06-19 11:09:23.455,200.0,1/5000.0,170.0,0.0,default,240.0,32.1053,35.209822,119.9,804.941,4997.0
14157,"00:07:52,290","00:07:52,323",472.29,472.323,14157,33,2024-06-19 11:09:23.490,200.0,1/5000.0,170.0,0.0,default,240.0,32.1053,35.209822,119.9,804.941,4997.0
14158,"00:07:52,323","00:07:52,357",472.323,472.357,14158,34,2024-06-19 11:09:23.523,200.0,1/5000.0,170.0,0.0,default,240.0,32.105295,35.209814,119.9,804.941,4998.0
14159,"00:07:52,357","00:07:52,390",472.357,472.39,14159,33,2024-06-19 11:09:23.556,200.0,1/5000.0,170.0,0.0,default,240.0,32.105295,35.209814,119.9,804.941,4998.0
14160,"00:07:52,390","00:07:52,424",472.39,472.424,14160,34,2024-06-19 11:09:23.590,200.0,1/5000.0,170.0,0.0,default,240.0,32.105295,35.209814,119.9,804.941,4998.0
14161,"00:07:52,424","00:07:52,457",472.424,472.457,14161,33,2024-06-19 11:09:23.622,200.0,1/5000.0,170.0,0.0,default,240.0,32.10529,35.209805,119.9,804.941,4998.0
14162,"00:07:52,457","00:07:52,490",472.457,472.49,14162,33,2024-06-19 11:09:23.656,200.0,1/5000.0,170.0,0.0,default,240.0,32.10529,35.209805,119.9,804.941,4999.0
14163,"00:07:52,490","00:07:52,524",472.49,472.524,14163,34,2024-06-19 11:09:23.690,200.0,1/5000.0,170.0,0.0,default,240.0,32.10529,35.209805,119.9,804.941,4999.0
14164,"00:07:52,524","00:07:52,557",472.524,472.557,14164,33,2024-06-19 11:09:23.723,200.0,1/5000.0,170.0,0.0,default,240.0,32.105284,35.209797,119.9,804.941,5000.0
14165,"00:07:52,557","00:07:52,590",472.557,472.59,14165,33,2024-06-19 11:09:23.756,200.0,1/5000.0,170.0,0.0,default,240.0,32.105284,35.209797,119.9,804.941,5000.0
14166,"00:07:52,590","00:07:52,624",472.59,472.624,14166,34,2024-06-19 11:09:23.790,200.0,1/5000.0,170.0,0.0,default,240.0,32.105284,35.209797,119.9,804.941,5001.0
14167,"00:07:52,624","00:07:52,657",472.624,472.657,14167,33,2024-06-19 11:09:23.823,200.0,1/5000.0,170.0,0.0,default,240.0,32.105279,35.209788,119.9,804.941,5001.0
14168,"00:07:52,657","00:07:52,690",472.657,472.69,14168,33,2024-06-19 11:09:23.856,200.0,1/5000.0,170.0,0.0,default,240.0,32.105279,35.209788,119.9,804.941,5001.0
14169,"00:07:52,690","00:07:52,724",472.69,472.724,14169,34,2024-06-19 11:09:23.890,200.0,1/5000.0,170.0,0.0,default,240.0,32.105279,35.209788,119.9,804.941,5001.0
14170,"00:07:52,724","00:07:52,757",472.724,472.757,14170,33,2024-06-19 11:09:23.923,200.0,1/5000.0,170.0,0.0,default,240.0,32.105274,35.20978,119.9,804.941,5001.0
14171,"00:07:52,757","00:07:52,791",472.757,472.791,14171,34,2024-06-19 11:09:23.956,200.0,1/5000.0,170.0,0.0,default,240.0,32.105274,35.20978,119.9,804.941,5001.0
14172,"00:07:52,791","00:07:52,824",472.791,472.824,14172,33,2024-06-19 11:09:23.990,200.0,1/5000.0,170.0,0.0,default,240.0,32.105274,35.20978,119.9,804.941,5002.0
14173,"00:07:52,824","00:07:52,857",472.824,472.857,14173,33,2024-06-19 11:09:24.023,200.0,1/5000.0,170.0,0.0,default,240.0,32.105268,35.209771,119.9,804.941,5002.0
14174,"00:07:52,857","00:07:52,891",472.857,472.891,14174,34,2024-06-19 11:09:24.056,200.0,1/5000.0,170.0,0.0,default,240.0,32.105268,35.209771,119.9,804.941,5002.0
14175,"00:07:52,891","00:07:52,924",472.891,472.924,14175,33,2024-06-19 11:09:24.090,200.0,1/5000.0,170.0,0.0,default,240.0,32.105268,35.209771,119.9,804.941,5002.0
14176,"00:07:52,924","00:07:52,957",472.924,472.957,14176,33,2024-06-19 11:09:24.123,200.0,1/5000.0,170.0,0.0,default,240.0,32.105263,35.209763,119.9,804.941,5002.0
14177,"00:07:52,957","00:07:52,991",472.957,472.991,14177,34,2024-06-19 11:09:24.156,200.0,1/5000.0,170.0,0.0,default,240.0,32.105263,35.209763,119.9,804.941,5002.0
14178,"00:07:52,991","00:07:53,024",472.991,473.024,14178,33,2024-06-19 11:09:24.190,200.0,1/5000.0,170.0,0.0,default,240.0,32.105263,35.209763,119.9,804.941,5001.0
14179,"00:07:53,024","00:07:53,057",473.024,473.057,14179,33,2024-06-19 11:09:24.223,200.0,1/5000.0,170.0,0.0,default,240.0,32.105258,35.209754,119.9,804.941,5001.0
14180,"00:07:53,057","00:07:53,091",473.057,473.091,14180,34,2024-06-19 11:09:24.256,200.0,1/5000.0,170.0,0.0,default,240.0,32.105258,35.209754,119.9,804.941,5001.0
14181,"00:07:53,091","00:07:53,124",473.091,473.124,14181,33,2024-06-19 11:09:24.290,200.0,1/5000.0,170.0,0.0,default,240.0,32.105258,35.209754,119.9,804.941,5001.0
14182,"00:07:53,124","00:07:53,158",473.124,473.158,14182,34,2024-06-19 11:09:24.323,200.0,1/5000.0,170.0,0.0,default,240.0,32.105254,35.209746,119.9,804.941,5001.0
14183,"00:07:53,158","00:07:53,191",473.158,473.191,14183,33,2024-06-19 11:09:24.356,200.0,1/5000.0,170.0,0.0,default,240.0,32.105254,35.209746,119.9,804.941,5001.0
14184,"00:07:53,191","00:07:53,224",473.191,473.224,14184,33,2024-06-19 11:09:24.390,200.0,1/5000.0,170.0,0.0,default,240.0,32.105254,35.209746,119.9,804.941,5001.0
